ActiveNewsReaders,Popularity,Verified,totalTweets,tweets,ptweets
thekillahBEE,4.3955696202531644,False,415546,"['😋 https://t.co/fYdQ0dVJNX', 't baby and the t is for THAT https://t.co/aiAEC2kN1F', 'them hotcakes 😩 https://t.co/t9craZSITI', 'We gotta 4 month old y’all! I can’t believe how big she’s getting...93rd percentile for length. Volleyball camps here we come ❤️ https://t.co/pcZm5Tdzgl', 'MaryJFineAsFuh. https://t.co/yyGj8AIn9D', '@Pinky_Balboa 💜💜💜💜', '🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/JIOBnQs2hP', '@ebdoubleU that’s YALL!!! Nothing but respect for my king &amp; queen', 'HITS https://t.co/dsK9gYXFte', 'You need to be incarcerated for buying a 24 pack of Rootbeer https://t.co/cH73JBcEDQ']",got ta month old all can big she length camp come that respect king queen hit need buy pack
biomom64,3.6449275362318843,False,16174,"['Trump: ""I\'ve got nothin\' to hide.""\n\nTrump\'s Attorneys: ""Except his financials and his tax returns and his payments to porn stars and his contacts with Russians and his ...""\n\nhttps://t.co/PwhabitHfo', '@TheRynheart O, a Trump fan.', '@HillReporter So godly. I think assholes ought to be called first.', 'Hope that ""reaper"" takes him in before then. \nPerhaps he does need to be recalled or removed. Bodily, would be my preference. https://t.co/rAuvaLxXOZ', '@Leftist_Patriot @riseup1moretime @krassenstein @BarackObama Well at this point it\'s not quite proven though the evidence seems to support it. I guess it could correctly be called a ""theory"" at this point (rather than a hypothesis).', 'Trump mixes up Sri Lankan president and prime minister in tweet after Easter Sunday attacks https://t.co/Nktoqih3y7', ""Personally, I don't think impeaching trump would be harmful to America. We're already more deeply divided than ever, and he's done more harm to America than anyone.\n\nIt's a trial.\nEvidence will be presented.\nAmericans should see the evidence for ourselves.\n\nDO IT.\n#ImpeachTrump"", '""The GOP has embraced utter and complete moral nihilism."" https://t.co/eRliPl5Bd9', '@RawStory Nutcase', 'Wow!  This is just scary as hell.\n\nHow do these idiots get elected?\n\n@HillReporter \n\nhttps://t.co/E7Z36lbV55']",trump got hide trump attorney except tax return payment star contact trump fan think ought call first hope reaper take need would prefer well point quit proven though seem support guess could call point rather trump mix sri prime tweet easter attack person dont think impeach trump would harm ever he done harm trial present see utter moral wow hell idiot get elect
BLH_BLH,1.345679012345679,False,31741,"['Opinion: A funny thing about the Mueller report is that it exceeded expectations https://t.co/s3825qt1fv', 'A win for people who park too long: Tire marking thrown out https://t.co/C5wNXOTjF5', '20 years after Columbine, the guns are still the problem https://t.co/ITVwMSojLF via @voxdotcom', 'Why conspiracy theories are getting more absurd and harder to refute https://t.co/VdJs5LAtUT via @voxdotcom', 'Republicans have spent at least $4.7 million at Trump properties since he took office | Via: QZ https://t.co/iiVBLllY4W', ""Putin told me he had nothing to do with interfering in our electoral process. I believe him because he's just like me,   a fucking liar. And I only believe liars. https://t.co/QWhb2R4HAJ"", 'The person who always starts all the drama in the office https://t.co/FEW7O9jS69', 'https://t.co/tOvYAEggif', 'Florida Man Gropes Fingerprint Technician While Being Booked For Disorderly Conduct https://t.co/OvbaJWkX5u', '@HondoResists @Stop_Trump20 @porcelain2015 @kittykatbalou @SalGood69 @proud2bLib @richard2380 @Sarahwaugh20 @ifudontlike2bad @mememealone1 @D_D_University @og_dbl_lo_g @jeansand2011 @Eathbound420 @runner304 @ArachnidImagery @ea_neil @keanothedog @Mainekindxl @unbrokeMs1 @PaulSaucier9 @adnilxa @MaryJonMurphy1 @Artizzahn @StarsofSugar @theNiteMadness @MrsRabbitResist @L_a_w_a_n_n_a @shashatheitch22 @strom_annette @bfosterls7 @DesignationSix @Cruellaisdevine @Bornabrit1 @enespacio @jawofsteel2014 @abbeludwig @beachaholic823 @BubblesResists @FixesItself @GoddessResists @EricTrump @DonaldJTrumpJr @funder @mog7546 @PaulLeeTicks @TeaPainUSA @DevinCow @essenviews @Grete4rights https://t.co/O8FXKHZ3Wj']",opinion thing report exceed expect win park long tire mark thrown year columbin gun still problem via get absurd harder via republican spent least million trump took via told elector process he like liar liar person alway start drama man grope fingerprint technician book conduct
Mrkalman,149.5,False,263271,"['Here’s How TurboTax Just Tricked You Into Paying to File Your Taxes https://t.co/PGtdbwECxw', 'Today is the traditional date on which Romulus and Remus founded Rome - a model of the brothers is featured in the Winter 2015 issue of @the_point_mag https://t.co/FwyKZnxGt6 https://t.co/KmNwoWZfte', 'Is Philosophy Fight Club? https://t.co/aMjLCOclOO via @the_point_mag', 'A &amp;#8220;Memory Matrix&amp;#8221; https://t.co/hTU3YvaAol', 'Two earthquakes recorded off Vancouver Island, no tsunami risk or damage reported - The Globe and Mail https://t.co/6qMPIgagcJ', 'Tavares line, penalty killers must step up for Game 7 https://t.co/M7vyM9LaL5 @Globe_Sports https://t.co/ETwht9fSaY', ""What the Puck: A Canadiens-obsessed take on this year's NHL playoffs https://t.co/UTQg6VFJiP"", 'Republican discussed violent attacks and surveillance with rightwingers https://t.co/95nKu6yXJD', 'US threatens to veto UN resolution on rape as weapon of war, officials say https://t.co/0MHkfzXKzn', ""Do You Listen to Music While Working? Here's What It Does to Your Brain (and It's Pretty Awesome) @tpopomaronis https://t.co/E2hjvMBq1i via @Inc""]",here trick pay file tax today date found model brother winter fight club via two record island tsunami risk report globe mail line killer must step game puck take year republican discus violent attack u threaten veto un rape weapon war say listen music work here brain via
pankajapawar17,1.410731707317073,False,5411,"['Love MAC? I\'m giving away this special ""cherry blossom"" edition of the amazing Prep + Prime Fix+ It instantly refreshes your makeup with one spritz. To enter, RT &amp; follow @davelackie https://t.co/S49MeiF2F6', 'Opinion: A funny thing about the Mueller report is that it exceeded expectations https://t.co/s3825qt1fv', '""Another day at the office..."": These gorillas were photographed apparently mimicking human behavior, in a remarkable selfie with a park ranger who helped rescue them as babies. https://t.co/g8mvmcoZ37 https://t.co/CCsmxBSK4M', 'Opinion: The weird imbalance in post-Mueller report coverage https://t.co/AwnhyHfpKa', 'Read some pages from The Mitrokhin Archive II realized how we are blinded by wrong and fabricated history #KGB #TheMitrokhinArchive #Gandhi #Congress', 'https://t.co/UsUOEMegJ3', 'After an overwhelming screening at @iitbombay #TheTashkentFiles is screening at JNU today. \n\nI can’t thank the students of India enough for making this a film of their own specially after it got smallest release, boycott from critics and sabotage from elite journalists. https://t.co/mxoAdVdoQE', 'For all those asking why some names are blacked out in the end, it was a CBFC decision. \n\nThe ‘unverified’ lime in the end was also forced by the CBFC. \n\nInternational prints have all the details as is without any censorship. \n#TheTashkentFiles', ""Not sure why there wasn't much of a buzz about #TheTashkentFiles , absolutely loved the movie. Even surprised to see no opposition for the release of this movie considering how it's questioning the government"", ""I'm so stressed, I just chugged down 3 glasses of cold coffee 😪 #adulting""]",love mac give away special blossom edit prep prime fix refresh one enter follow opinion thing report exceed expect day gorilla photograph human behavior remark park ranger help opinion weird report read page blind wrong fabric congress overwhelm screen screen today can thank student enough make film special got boycott critic journalist ask name black end lime end also intern print detail without censorship sure wasnt much buzz love even see opposit question govern stress chug glass cold adult
NDHeisler,107.359375,False,24557,"['Food trucks can park in downtown Orlando starting May 3 https://t.co/MQ9HzlAb5M https://t.co/Ccm20JGjMb', '.@OTLonESPN has done remarkable reporting during its run but they have never been better (IMO) than on the Pat Tillman story. Read this from @MikeFishESPN from 2014.\n\nhttps://t.co/BFAw9tTATO', 'Join us for the selection show watch party at Burger U 👍\n\n#ChargeOn \n\nhttps://t.co/wVjJjPz6kg', 'Former Auburn coach Tommy Tuberville is running for a Senate seat in Alabama https://t.co/j5El7J56pw', 'Coaches: Some recommended reading for young coaches in off-season: 1. Stuff by Dick DeVenzio. 2. The Smart Take From The Strong by Pete Carril 3. Mindset by Carol Dweck. 4. The Education of a Coach by David Halberstam. 5. A Coach’s Life by Dean Smith.', 'Kelly Stafford, wife of Lions’ QB Matthew Stafford, has returned home after 12 hours of brain surgery, and on Instagram, she thanked all for their thoughts and prayers. https://t.co/ZlhWvMGmL8', 'Rick Renteria on Eloy missing series due to death of his grandmother. https://t.co/rqtlOGjUje', ""Ed Kranepool of the '69 Mets says a kidney donor match has been found and transplant is scheduled https://t.co/4KDtOzHPtC via @Newsday"", ""The catch.\n\nThe throw.\n\nThe backup.\n\nThe most unreal double play you'll ever see 😱\n#RootedInOakland https://t.co/vuB5EsgDhd"", ""UCF grad's comedy wins Florida Film Festival audience award https://t.co/BwAIRa4xTg https://t.co/yCeGwj9PHd""]",food truck park downtown start may done remark report run never better pat read join u select show watch former auburn coach run seat coach recommend read young coach stuff dick smart take strong pete carol coach coach life dean smith wife lion return home hour brain thank thought prayer rick miss due death met say kidney donor match found transplant via catch throw backup unreal play ever see grad win film award
MRGLASS75,1.5,False,61171,"['Respect for all the promo. It IS important!! https://t.co/ii58oXJNcM', 'Nevada has become the 10th state to permit gender-neutral IDs for transgender, nonbinary and intersex residents. https://t.co/2cIP3afLer', '“Battle Rappers pay close attention”\n👀👂🏾\nCASSIDY CASSIDY CASSIDY IF YALL DONT CARE WHY SHOULD WE https://t.co/AZhPRfh9lC via @YouTube', 'What would it be like if Thanos hosted Saturday Night\xa0Live? https://t.co/FsiIT5aY6w https://t.co/GVRdkdAA3o', 'AAAAAAAHHHHHHHH🔥🔥🔥🔥🔥 https://t.co/NV9vpYsORA', 'Chess Talkin HEAVY On @15MofeRadio', 'Meghan McCain could still be heard screaming at Joy Behar even as Whoopi Goldberg attempted to cut her off by going to commercial (via @toofab)\nhttps://t.co/ahiEzUJfvi', 'Back on the road summer ‘19 #TheDecentExposureTour @WizKhalifa with special guests @frenchmontana, @playboicarti, @moneybaggyo, @chevywoods, and YOURS TRULY ‼️ Pre-sale starts 4/23 at 10am local time. Get more info at https://t.co/mRghZx0ox2 https://t.co/1VA4P5TY66', 'Decisions will be made and hearts will be broken along the way. Tune in to find out what direction MJ’s life will take in the series finale of #BeingMaryJane tomorrow 8/7c! https://t.co/H32EuUaJrO', 'Who said this?\n\n""...you\'re at my mercy. There is nothing you can say or do about it.""']",respect import state permit id intersex rapper pay close attent dont care via would like host night live chess could still scream joy even attempt cut go via back road summer special guest start local time get made heart broken along way tune find direct life take final tomorrow said your say
FreeBeYouMe,1.1940385739333723,False,46749,"['The Warren/Bernie answers on free college are really revealing. Elizabeth Warren gives policy answers to policy questions. Bernie Sanders gives moral answers to policy questions.', 'Oprah Winfrey donates $2 million to Puerto Rico relief https://t.co/lFMUAkYlXv https://t.co/OgPZKw9TIw', 'Who the hell sitting through 5 hrs of town halls back to back ?! This is totally unfair to all of the candidates and @CNNPR needs to get their shit together. \U0001f928 https://t.co/FQRL4Wow0M', 'Whether you like her or not, Warren’s approach of identifying a problem, coming up with a solution &amp; telling us how she’d pay for it is refreshingly straightforward. Maybe we should start expecting competence &amp; integrity from our elected officials? https://t.co/IUGZvUkiSo', 'Nope too many https://t.co/IgGQSOcB7p', 'Another example of the pervasive micro-aggressions and anti-Latino sentiment in the media. \n\nYou should be embarrassed and ashamed for doing this, @ChrisCuomo. https://t.co/SEib5HmBQZ', 'The fact that Florida’s Hispanic electorate grew by 81 percent between the 2014 and 2018 midterm elections, should be a wakeup call up for Democrats. \n\nSubstantial investments must be made now to begin engaging Latinos in Florida and across the country.  \n\nhttps://t.co/VsnkJJlSwB', '“If these allegations are true, it is critical that Commissioner O’Neill and the Department Advocate’s Office hold this officer and others who falsify documents to violate the rights of innocent New Yorkers accountable to the fullest extent."" https://t.co/EoGoXQSFKf', '@Maelie124 I LOVE ORANGE tabbykitties', '@SWiMagine @AlwaysShanePS https://t.co/8OT1x8s0kH https://t.co/0cb8vAO9xf']",answer free reveal warren give answer question sander give moral answer question million relief hell sit town hall back back total unfair candid need get whether like warren approach problem come tell u she pay straightforward start expect elect nope mani sentiment medium embarrass fact elector grew percent elect call democrat invest must made begin across if true critic commission depart hold other document right new yorker account extent love orang
princesssiggy,6.848101265822785,False,25481,"['Why Bhakts are behaving as if they got to know this name ‘Raul Vinci’ yesterday? Rahul Gandhi’s family members were killed by terrorists, he was given pseudo-name when he was abroad for education, everyone knows this, even Vajpayee ji knew this as PM. He never misused the info.', 'The Emergence of Rahul Gandhi.\n\nMy piece @nytopinion\n\n https://t.co/csGlGQUQem', 'Elusive red sprites, like glowing jellyfish in the night sky, photographed in Oklahoma https://t.co/BhKkmCaLeY', 'Most people forget... https://t.co/ryEN2fmFrF', 'At least 4 Americans killed in Sri Lanka blasts, State Dept. says. A D.C.-area 5th-grader was among the dead, The Post confirmed. https://t.co/HsD7cRbNZJ', 'Smoking and depression apps are selling your data to Google and Facebook, study finds https://t.co/VddGabdsOx', 'Happy #EarthDay! 🌍 Shot by astronaut Harrison Schmitt from Apollo 17, the last crewed mission to the moon, this image is believed to be the most widely reproduced photograph in human history. #ApollosMuse https://t.co/tb2FZbpWVM\n\n📸: Harrison Schmitt. Blue Marble, 1972. @nypl https://t.co/oub8aPdL1d', 'At least four Americans are among the dead in Sri Lanka bombings, State Department confirms https://t.co/tPXPVIcQRU', ""How @SmithsonianEnv is working to save North America's 200-plus native orchid species by studying interactions between the plants and fungi: https://t.co/VU8vKFRMEd #EarthOptimism"", 'Sri Lanka’s social-media shutdown illustrates global discontent with Silicon Valley https://t.co/XM1PG4kwBg']",got know name yesterday member kill terrorist given abroad know even knew never red sprite like glow jellyfish night sky photograph forget least kill sri blast state say among dead post confirm smoke depress sell data find shot astronaut last crew mission moon wide photograph human blue least four among dead sri bomb state depart confirm work save north orchid interact plant fungi sri shutdown global silicon valley
IrishTheresa,1.481818181818182,False,34760,"['Opinion: Sarah Sanders keeps on lying, smearing https://t.co/DVr0fp7Zds', 'things that DON’T make you ugly\n\n- acne\n- being over/under weight\n- scars\n- stretch marks\n- crooked/yellow teeth\n- body hair\n- thinning hair/loss\n- psoriasis/eczema/rashes\n- fat rolls\n- amputations\n- physical abnormalities\n\nthings that DO make you ugly\n\n- supporting the NRA', 'To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recommit to love and serve our brothers and sisters, especially those in need, in every way we can. Have a great day, everybody. https://t.co/BtMyWebGLw', ""This #EarthDay, I'm thankful for the millions of young people around the world who have marched and gone on strike to demand action on climate change. \n\nWe know what we need to do: Cut greenhouse emissions in half by 2030. Now we need to do it."", 'Wonderful news: Three communities of worshippers in Louisiana have surpassed their fundraising goal to rebuild after their historically black churches were lost to arson. Thanks to everyone who contributed and spread the word. https://t.co/uNLCzgmsrN', 'Instead of releasing the full Mueller report, Trump’s hand-picked attorney general Bill Barr chose to release his own 4-page summary -- that’s not transparency or accountability. Add your name alongside mine to call on Attorney General Barr to make the Mueller report public.', ""Here's what an administration would do if it wanted to responsibly deal with immigration and asylum requests at the border. The answer does not include separating families and putting babies in cages. @WomenInTheWorld @FareedZakaria https://t.co/TdYWOQdVcf"", 'Proud to not have taken a single cent from the gun lobby. We must end the NRA’s influence on Congress and pass comprehensive gun control reform. https://t.co/yss4F8N1QY', 'Art and architecture have a unique ability to help us connect across our differences and bring people together in important ways. Thinking of the people of Paris and praying for every first responder trying to save this wonder.', 'As we hold Paris in our thoughts today, let’s also send some love to our neighbors in Louisiana. Three historically black churches have burned in recent weeks, charring buildings and scattering communities. If you can, contribute to rebuilding funds here: https://t.co/OSteYWzU9v']",opinion sander keep lie smear thing don make weight scar stretch mark teeth hair thin fat roll physic thing make support today easter day rebirth renew let recommit love brother sister need way great day thank million young around world march gone strike demand action chang know need cut half need wonder news three surpass goal rebuild black church lost arson thank spread word instead full report trump attorney bill chose that account add name mine call attorney make report public here would want deal asylum request border answer put cage taken cent gun must end congress gun control reform art help u connect across differ bring import way think pari pray first respond tri save wonder hold pari thought today let also send love neighbor three black church burn recent week char build scatter rebuild fund
bessy_c3,1.2643553629469122,False,140222,"['Which of the 4 leading Democratic candidates would get your vote?', 'Why is a president suing a House Committee more disruptive than a president being indicted?\n\nI\'m losing the logic here. The argument that we can\'t indict #trump because it would be too ""disruptive"" to governance?\n\nYet it\'s okay to sue the House Judiciary to tie up subpoena\'s?\nWTF', 'Get rid of his despicable ass https://t.co/JcNww4XO7R', 'Analysis: What are the crimes Trump says his opponents committed -- and who committed them? https://t.co/qanafkb7OV', 'Here is the full statement on lack of credibility of @PressSec who admitted under oath that she lied! https://t.co/vi2xUm2WMR', 'Funny, how things change when your Party is the accused... @LindseyGrahamSC https://t.co/vUoXWU6VPt', ""Sanctioned Russian oligarch's company to invest millions in new aluminum plant in Mitch McConnell's state https://t.co/n4zitnzGmd"", 'Hey, @realDonaldTrump - here’s a sample letter. We give Melania permission to fully plagiarize and prepare a new version. Just sign it with that big gaudy signature. Simple, really.\n\n#ImpeachDonaldTrump https://t.co/w5WAWhFO9b', ""Democrats: Stop tearing each other apart over impeachment. That only helps #Trump. The path is clear: Keep impeachment on the table but first use hearings &amp; further inquiries to make clear to the majority just how outrageous Trump's behavior is. \nMy column\nhttps://t.co/QkHuiDlAqC"", 'Situational ethics...are unethical. https://t.co/YPEWAQWtLi']",lead democrat candid would get vote disrupt indict lose logic argument cant indict trump would disrupt govern yet sue tie subpoena get rid as crime trump say commit commit full statement lack admit oath lie thing chang sanction oligarch invest million new aluminum plant state hey here letter give new version sign big democrat stop tear apart impeach help trump path clear keep impeach first use hear make clear major trump behavior column
Mfjean0213,3.8993288590604025,False,204461,"['We *are* answering several Qs you all tweeted later in the show... see if yours made it, like some sort of super nerdy lottery... https://t.co/15hqq0T7Dk', ""Let's keep it #Trending.\n\nCongress has a responsibility to protect the constitution from would-be dictators, individuals who break the law, and violate their oath of office.\n\n#ImpeachDonaldTrump https://t.co/E7rnh4sZrF"", 'GOP Congressman Found Plotting Violent Attacks Against Democrats https://t.co/wPYVjTUxom', ""We remember the 4 lives stolen one year ago today in the Nashville Waffle House shooting.\n\nWe do a disservice to those who lost their lives and to our country if we don't ban military-style assault weapons. #EnoughIsEnough"", 'When @JRubinBlogger says I make “a compelling case” for moving forward with impeachment hearings regardless of where Senators stand, I’m gratified by her support. She’s always been a journalist worth heeding. \n\nhttps://t.co/Pkj07dwLJT', ""No, it's not okay to do this. It’s never right to collaborate with a foreign adversary against Americans. https://t.co/dzjkgLcnFE"", 'Democrat leadership,  please do this.  Let this play out so the country can see the hearings and the findings can be widely publicized.  #letthetruthout https://t.co/E6hkvFaUqc', 'Reminder: Trump had Wynn greet him on the tarmac in Vegas just a few weeks ago. Serial sexual assault makes them kindred I suppose.', 'Great intv here with @PeteButtigieg via @M_Korenha @ourdailyplanet ... we need more candidates running for  President who understand the urgency of #ClimateChange #PeteButtigieg made the issue a prominent section of his announcement speech #EarthDay https://t.co/OzTsHZl5YH', 'In Leaked Tape, Nunes Says Protecting Trump More Important Than Defending US - The Intellectualist #StillRelevant #FuckNunes \u2066@DevinCow\u2069 \u2066@LizMair\u2069 \u2066@DevinNunes\u2069  https://t.co/BWtihlnNZx']",answer sever q tweet later show see made like sort super let keep trend congress protect break law oath congressman found plot violent attack democrat live stolen one year ago today shoot lost live dont ban assault weapon say make compel case move forward impeach hear regardless stand support she alway journalist worth heed it never right foreign democrat leadership plea let play see hear find wide public remind trump wynn greet tarmac week ago serial sexual assault make great via need candid run understand made section speech leak tape say protect trump import defend u intellectualist
gonza7422,7.173913043478261,False,41199,"['Stupid attempts at humor often reveal what the jokester secretly wants to attempt . . . 😡👺👹😈\n\nhttps://t.co/sQ1s8wOMDv', 'To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recommit to love and serve our brothers and sisters, especially those in need, in every way we can. Have a great day, everybody. https://t.co/BtMyWebGLw', 'Police officers open fire on an unarmed African American couple in Connecticut https://t.co/Odr8W9fE6V', '""Despite Mr. Trump’s protestations of wrongful persecution, the fact of the matter is this: Any other president would now be facing impeachment, and any non-president would be fitted for an orange jumpsuit"" https://t.co/lZDTs385O8', 'Trump could rig American politics for next decade if SCOTUS upholds citizenship question on 2020 census. Would be as devastating to democracy as anything in Mueller report. Pay attention to oral arguments Tuesday https://t.co/FEBrVtZCrh', 'mainstream Republican conservative Steve Moore, one of President Trump\'s choices for the Federal Reserve Board, has admitted he\'s ""not even a big believer in democracy"" because it allows the have-nots to take from the haves. my @cnbc column https://t.co/6QhxfMKhFR', 'Opinion: There is no bottom. Republicans show they’ll defend just about anything Trump does. https://t.co/OchWYheZug', '“Is this your king?!” — Killmonger, “Black Panther” https://t.co/r1VQz9mJoT', ""Asked Trump attorney Rudy Giuliani on @MittRomney statement he was “appalled” that Trump team “welcomed help from Russia”...\n\nHe called Romney a hypocrite and said “There's nothing wrong with taking information from Russians...it depends on where it comes from.”"", 'Trump sues @RepCummings to stop him from getting access to his accounting records through the subpoena. \n\nThe president. Sues a member of Congress. To keep his finances hidden.\n\nOh, yah. Trump has nothing to hide. Not a thing.']",stupid attempt humor often reveal want attempt today easter day rebirth renew let recommit love brother sister need way great day open fire unarm trump protest wrong fact matter would face impeach would fit orang trump could rig next decad uphold citizenship question would devast report pay attent oral argument republican moor one trump board admit he even big allow take have column opinion bottom republican show they defend trump is king black panther ask trump attorney statement trump team help russia call said there wrong take inform depend come from trump sue stop get access account record subpoena sue member congress keep hidden oh yah trump hide thing
Laribode,2.3333333333333335,False,230408,"['https://t.co/4W8smenWuX', '« @19HRuthElkrief et @jmaphatie ... Ils devraient être là !  » \n\n@GaccioB à propos du peu de soutien des collègues journalistes envers #GaspardGlanz. https://t.co/pbXInwh2IA', '@tropical_boy @Mediapart serait-elle à l\'origine de ce rapprochemt profond q\'on a perçu entre REM et RN pendt ces 2 ans? notammt, votes idem pr les 2 ""partis"", immigrat°, mesures contre le peuple, répression.. éducat° Natnale...', 'Sri Lanka’s social-media shutdown illustrates global discontent with Silicon Valley https://t.co/XM1PG4kwBg', '@2mille16 quel intérêt de les séparer alors q les mères savent sevrer leurs petits?', 'Le 1er Mai tout le monde défile le doigt levé🖕🖕🖕🖕🖕 https://t.co/qnCa5DXlFn', 'Chaque année 500 morts par accident du travail, 700 par maladie professionnelle, six ans d’espérance de vie d’écart entre les cadres et les ouvriers, c’est une «\xa0vision\xa0» du monde du travail ? https://t.co/RX0zVRgyUZ', '💥 Péage de #Buchelay [78] 💥\nOpération «\xa0péage gratuit\xa0» pour les #GiletsJaunes du côté de Buchelay, en ce jour des grands retours après le week-end de Pâques. #Yvelines https://t.co/JUBOG5T3zE', 'March was the deadliest month so far this year for civilians in coalition air raids in Yemen, despite record low in bombings. @YemenData recorded 100 civilian casualties in March. 44 civilians killed including 19 children + 56 civilians injured. More here https://t.co/rvIoFmlo29 https://t.co/MJvPW67BX6', '@Le_HCR payé par qui?']",de de journalist de ce ce an vote sri shutdown global silicon valley de petit tout doigt mort par travail par six an de vie vision travail de pour de en ce de grand retour weekend de march month far year civilian air raid record low bomb record civilian march civilian kill child civilian par
TheWorldPost,30.659893048128342,True,92075,"['Sri Lanka’s social-media shutdown illustrates global discontent with Silicon Valley https://t.co/XM1PG4kwBg', 'From @BaheyHassan: Why we’re pushing back against the Egyptian president’s constitutional coup https://t.co/O9LH6Ru6s9', 'Secretary of State Mike Pompeo will announce Monday that every country must stop importing Iranian oil or face U.S. sanctions, writes @joshrogin https://t.co/YdtXDXZyBv', 'ICYMI.  Russia attacked us. The Mueller report still doesn’t give us the full story. https://t.co/QQK84WDsx1', 'When tragedy strikes, it awakens reflections on the origins and destiny of a society, writes Nathan Gardels https://t.co/qdFFaK710D', 'Israel wants to deport me for my human rights work, @OmarSShakir writes https://t.co/BcaWN0Dovt', 'I’m in prison. But my party still scored big in Turkey’s elections, writes @hdpdemirtas. https://t.co/UpWtvetQvg', 'On 5G, the United States is building Betamax while China builds VHS https://t.co/TyJHjH6nW8 @PostOpinions', 'One year after revolt, Daniel Ortega continues to oppress Nicaraguans, @DanaeVilchez writes https://t.co/QPtSgjp2M0', ""Exciting news! @MayorOfLA Mayor Garcetti will be joining Nathan Gardels &amp; @NBerggruen at @LiveTalksLA to discuss #democracy, how it works, fails &amp; if it's still the best system of #governance. 👉🏽Nxt Wed nite 4/24 Tickets here 🎟️ https://t.co/KltyPC8zaW  #RenovatingDemocracy https://t.co/ckgbNzLEXO""]",sri shutdown global silicon valley we re push back coup state mike must stop import oil face u sanction write russia attack u report still give u full strike awaken reflect origin write want deport human right work write prison still score big turkey elect write unit state build china build one year revolt oppress write news mayor join discus work fail still best system govern wed ticket
IvannaNoleto,2.564625850340136,False,37066,"['Watch the adorable moment these giraffes witness bubbles for the first time, thanks to the zookeepers who believe encouraging them to ""explore, socialize and play"" is crucial for their survival. https://t.co/Y3WSACAv2S https://t.co/L5fxBOHHWu', 'To heal a wound you must stop scratching it.', 'apreciem essa fofurinha linda https://t.co/fYS63cOyzy', 'Opinião: Sigilo na Previdência supõe que brasileiro é idiota https://t.co/VJ9vIFbkiE', '@NicoleBahls Eita 👀👏👏', 'Learning how to play 🤗\n🎥: tuckerbudzyn (IG)\n#mydogiscutest https://t.co/wGCvLvpw8V', 'Thank you @ArianaGrande . Thank you @coachella. That felt right. Love you.', 'indígena bolsonarista é o tipo mais bizarro de síndrome de estocolmo já existente. aderir a quem vai destruir seu povo é mais que suicídio, é assinar embaixo do genocídio', 'Happy Earth Day! 🌎\nLove,\nYour favorite little freak horse pony 🐴\n#welovetheearth @lildickytweets https://t.co/gPZ3ESRS6W', '""A banda não deu palpite em relação ao pôster"", contou produtor https://t.co/9S503765Kx #G1']",watch moment wit first time thank social play crucial heal wound must stop scratch na learn play thank thank felt right love de de existent earth day love freak banda em
CORYROZAY,1.9282296650717703,False,215700,"['Mueller report: Trump owes America contrition and plan to face Russia https://t.co/t8hkbyxyjU', 'You know Trump’s new fed pick, Stephen Moore, doesn’t seem to like women very much but I gotta say the feeling is absolutely mutual.\n\nhttps://t.co/LiAoRZlgW1', 'Trump openly coordinated with Russia, via @PostLetters  https://t.co/lCIsgnTHu0', 'Man grabbed a man’s testicles in tiki bar fight at this fancy Keys resort, police say: https://t.co/Ye27dNhmmz https://t.co/AbSc7fCTGS', 'Left: Tucker Carlson on the New Zealand mosque shooting\n\nRight: Tucker Carlson on the Sri Lanka Easter bombings https://t.co/XBbHG3OCsa', 'ICE and Border Patrol dropped off pregnant women for years at a San Diego church — now it’s overcrowded and being shut down.\nhttps://t.co/uLkks3H0Hq', 'My former party’s reaction to the Mueller report fills me with disgust, @MaxBoot writes https://t.co/vNa8KV21f1', 'Don McGahn was also one of the people who flagged Jared Kushner’s security clearance. \nhttps://t.co/bTp84IbxXP', 'Mitch McConnell threatens to block everything if Trump loses in 2020 \n\nby @owillis \nhttps://t.co/o8UPlEmTll', 'Leader of militia patrolling U.S. border allegedly said group was training to kill Hillary Clinton, George Soros https://t.co/QZ1iBErimR https://t.co/OmABLHjwLs']",report trump owe plan face russia know trump new fed pick moor seem like woman much got ta say feel mutual trump russia via man grab man bar fight key resort say left tucker new shoot right tucker sri easter bomb ice border patrol drop pregnant woman year san church it overcrowd shut former reaction report fill disgust write also one flag threaten block trump lose leader militia patrol u border said group train kill
